1.36
1.37
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.36
1.37
1.37
1.37
1.37
1.37
1.37
1.37
1.37
1.37
1.37
1.37
1.37
1.37
1.37
1.37
1.29
1.31
1.33
1.33
1.33
1.33
1.33
1.33
1.33
1.33
1.35
1.38
1.38
1.38
1.38
1.38
1.38
1.38
1.41
1.44
1.44
1.44
1.44
1.44
1.44
1.44
1.44
1.47
1.49
1.49
1.49
1.49
1.49
1.49
1.49
1.51
1.53
1.53
1.53
1.53
1.53
1.53
1.53
1.54
1.55
1.53
1.53
1.53
1.53
1.53
1.53
1.53
1.53
1.52
1.52
1.52
1.52
1.52
1.52
1.52
1.50
1.48
1.48
1.48
1.48
1.48
1.48
1.48
1.48
1.43
1.38
1.38
1.38
1.38
1.38
1.38
1.38
1.29
1.20
1.20
1.20
1.20
1.20
1.20
1.20
1.19
1.07
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.82
0.70
0.70
0.70
0.70
0.95
1.21
1.21
1.21
1.21
1.21
1.21
1.23
1.26
1.26
1.26
1.26
1.26
1.26
1.26
1.27
1.29
1.32
1.32
1.32
1.32
1.32
1.32
1.32
1.36
1.39
1.39
1.39
1.39
1.39
1.39
1.39
1.44
1.48
1.47
1.47
1.47
1.47
1.47
1.47
1.47
1.50
1.53
1.53
1.53
1.53
1.53
1.53
1.53
1.51
1.48
1.48
1.48
1.48
1.48
1.48
1.48
1.49
1.41
1.32
1.32
1.32
1.32
1.32
1.32
1.32
1.21
1.09
1.09
1.09
1.09
1.09
1.09
1.09
0.94
0.79
0.80
0.80
0.80
0.80
0.80
0.80
0.80
0.66
0.52
0.52
0.52
0.52
0.52
0.52
0.52
0.39
0.27
0.27
0.27
0.27
0.27
0.27
0.27
0.27
0.79
1.14
1.14
1.21
1.27
1.27
1.27
1.27
1.27
1.27
1.27
1.34
1.40
1.40
1.40
1.40
1.40
1.40
1.40
1.40
1.48
1.56
1.56
1.56
1.56
1.56
1.56
1.56
1.67
1.78
1.78
1.78
1.78
1.78
1.78
1.78
1.84
1.93
1.96
1.96
1.96
1.96
1.96
1.96
1.96
2.02
2.08
2.08
2.08
2.08
2.08
2.08
2.08
2.10
2.11
2.12
2.12
2.12
2.12
2.12
2.12
2.12
2.05
1.98
1.98
1.98
1.98
1.98
1.98
1.98
1.85
1.71
1.71
1.71
1.71
1.71
1.71
1.71
1.71
1.58
1.45
1.45
1.45
1.45
1.45
1.45
1.45
1.33
1.21
1.21
1.21
1.21
1.21
1.21
1.21
1.08
0.97
0.99
0.99
0.99
1.19
1.38
1.38
1.38
1.38
1.38
1.38
1.39
1.16
0.93
0.93
0.93
0.93
0.93
0.93
0.93
0.74
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.38
0.21
0.21
0.21
0.21
0.21
0.21
0.21
0.21
0.32
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.64
0.86
0.86
0.86
0.86
0.86
0.86
0.86
1.07
1.27
1.26
1.26
1.26
1.26
1.26
1.26
1.26
1.46
1.65
1.65
1.65
1.65
1.65
1.65
1.65
1.92
2.19
2.19
2.19
2.19
2.19
2.19
2.19
2.19
2.55
2.91
2.91
2.91
2.91
2.91
2.91
2.91
3.23
3.56
3.56
3.56
3.56
3.56
3.56
3.56
3.53
3.62
3.72
3.72
3.72
3.72
3.72
3.72
3.72
0.89
1.25
1.25
1.25
1.25
1.25
1.24
1.28
1.34
1.34
1.34
1.34
1.34
1.34
1.34
1.63
1.91
1.91
1.91
1.91
1.91
1.91
1.91
2.29
2.67
2.67
2.67
2.67
2.67
2.67
2.67
2.67
3.03
3.38
3.38
3.38
3.38
3.38
3.38
3.38
3.70
4.02
4.02
4.02
4.02
4.02
4.02
4.02
4.00
4.21
4.44
4.44
4.44
4.44
4.44
4.44
4.44
4.48
4.51
4.51
4.51
4.51
4.51
4.51
4.51
4.43
4.36
4.36
4.36
4.36
4.36
4.36
4.36
4.36
4.16
3.96
3.96
3.96
3.96
3.96
3.96
3.96
3.59
3.22
3.22
3.22
3.22
3.22
3.22
3.22
3.22
2.64
2.06
2.06
2.06
2.06
2.06
2.06
2.06
1.28
39
0.98
0.69
0.83
0.97
0.97
0.97
0.97
0.97
0.97
0.97
1.37
1.77
1.77
1.77
1.77
1.77
1.77
1.77
1.77
2.20
2.63
2.63
2.63
2.63
2.63
2.63
2.63
3.03
3.42
3.42
3.42
3.42
3.42
3.42
3.42
3.43
3.72
4.01
4.01
4.01
4.01
4.01
4.01
4.01
4.16
4.31
4.31
4.31
4.31
4.31
4.31
4.31
4.31
4.30
4.30
4.30
4.30
4.30
4.30
4.30
4.30
4.11
3.93
3.93
3.93
3.93
3.93
3.93
3.93
3.55
3.16
3.16
3.16
3.16
3.16
3.16
3.16
3.16
2.66
2.15
2.15
2.15
2.15
2.15
2.15
2.15
1.62
1.08
1.08
1.08
1.08
1.08
1.08
1.08
1.30
1.34
1.18
1.18
1.18
